gene_id	gene_name	gene_len	total_pct_count	anchor_sum	anchor_mean	anchor_nonzero_bins	max_ratio	used	skip_reason
ENSG00000048162.22	NOP16	954	4586	2695	269.5000	10	2.3562	true	-
ENSG00000130717.13	UCK1	2114	7215	1095	109.5000	10	2.3562	true	-
ENSG00000197471.12	SPN	6894	177321	13781	1378.1000	10	2.3561	true	-
ENSG00000124299.16	PEPD	1907	8295	1698	169.8000	10	2.3557	true	-
ENSG00000180104.16	EXOC3	2682	21182	2857	285.7000	10	2.3556	true	-
ENSG00000128245.15	YWHAH	1751	23147	4195	419.5000	10	2.3552	true	-
ENSG00000162924.16	REL	11108	24729	1223	122.3000	10	2.3549	true	-
ENSG00000005007.14	UPF1	5311	26757	1941	194.1000	10	2.3545	true	-
ENSG00000198189.11	HSD17B11	1782	43968	7958	795.8000	10	2.3536	true	-
ENSG00000189308.11	LIN54	4083	4158	425	42.5000	10	2.3529	true	-
ENSG00000136122.18	BORA	2760	4497	629	62.9000	10	2.3529	true	-
ENSG00000108309.14	RUNDC3A	1821	1279	306	30.6000	10	2.3529	true	-
ENSG00000136732.16	GYPC	1018	93796	33207	3320.7000	10	2.3525	true	-
ENSG00000180900.20	SCRIB	5108	21833	2151	215.1000	10	2.3524	true	-
ENSG00000153563.17	CD8A	2106	2868	523	52.3000	10	2.3518	true	-
ENSG00000114026.22	OGG1	1655	2663	702	70.2000	10	2.3504	true	-
ENSG00000088826.18	SMOX	2164	12145	2631	263.1000	10	2.3489	true	-
ENSG00000278535.5	DHRS11	1341	9819	3143	314.3000	10	2.3481	true	-
ENSG00000150455.15	TIRAP	2189	1759	362	36.2000	10	2.3481	true	-
ENSG00000135622.13	SEMA4F	2177	1192	230	23.0000	10	2.3478	true	-
ENSG00000158710.15	TAGLN2	1375	189402	51571	5157.1000	10	2.3476	true	-
ENSG00000138663.9	COPS4	1695	11363	3012	301.2000	10	2.3473	true	-
ENSG00000119684.16	MLH3	4229	3820	409	40.9000	10	2.3472	true	-
ENSG00000100379.18	KCTD17	1477	708	196	19.6000	10	2.3469	true	-
ENSG00000105849.6	POLR1F	3893	23024	2416	241.6000	10	2.3469	true	-
ENSG00000166664.15	CHRFAM7A	2794	1692	652	65.2000	10	2.3466	true	-
ENSG00000104408.11	EIF3E	1763	261608	83587	8358.7000	10	2.3464	true	-
ENSG00000198435.4	NRARP	2641	536	179	17.9000	10	2.3464	true	-
ENSG00000102996.5	MMP15	4062	11027	1296	129.6000	10	2.3457	true	-
ENSG00000176422.14	SPRYD4	10769	22556	938	93.8000	10	2.3454	true	-
ENSG00000173894.11	CBX2	4628	10260	776	77.6000	10	2.3454	true	-
ENSG00000103502.14	CDIPT	1671	11930	3313	331.3000	10	2.3453	true	-
ENSG00000111266.9	DUSP16	3402	1927	307	30.7000	10	2.3453	true	-
ENSG00000167103.12	PIP5KL1	2176	606	145	14.5000	10	2.3448	true	-
ENSG00000044459.15	CNTLN	5518	2875	290	29.0000	10	2.3448	true	-
ENSG00000134243.12	SORT1	615	273	273	27.3000	9	2.3443	true	-
ENSG00000176438.13	SYNE3	3275	4279	529	52.9000	10	2.3440	true	-
ENSG00000171497.5	PPID	1830	8823	1826	182.6000	10	2.3439	true	-
ENSG00000167992.14	VWCE	3536	2898	320	32.0000	9	2.3438	true	-
ENSG00000163563.8	MNDA	1716	13556	2676	267.6000	8	2.3430	true	-
ENSG00000168890.14	TMEM150A	1553	4476	1353	135.3000	10	2.3429	true	-
ENSG00000183111.12	ARHGEF37	4943	6151	619	61.9000	10	2.3425	true	-
ENSG00000189129.14	PLAC9	534	111	111	11.1000	8	2.3423	true	-
ENSG00000146540.15	C7orf50	1264	8093	2665	266.5000	10	2.3415	true	-
ENSG00000102984.15	ZNF821	1748	689	205	20.5000	10	2.3415	true	-
ENSG00000138115.15	CYP2C8	1924	1211	299	29.9000	10	2.3411	true	-
ENSG00000064012.24	CASP8	1906	13665	3144	314.4000	10	2.3410	true	-
ENSG00000034053.15	APBA2	3138	4503	816	81.6000	10	2.3407	true	-
ENSG00000101187.16	SLCO4A1	2665	1177	188	18.8000	10	2.3404	true	-
ENSG00000028137.19	TNFRSF1B	3687	7084	846	84.6000	10	2.3404	true	-
ENSG00000040608.14	RTN4R	1944	758	188	18.8000	10	2.3404	true	-
ENSG00000095637.23	SORBS1	3940	1787	359	35.9000	7	2.3398	true	-
ENSG00000198276.16	UCKL1	1845	14029	3043	304.3000	10	2.3398	true	-
ENSG00000101224.18	CDC25B	3071	12036	1654	165.4000	10	2.3398	true	-
ENSG00000054523.20	KIF1B	7017	5383	577	57.7000	10	2.3397	true	-
ENSG00000065526.13	SPEN	8040	48620	2616	261.6000	10	2.3394	true	-
ENSG00000170989.10	S1PR1	2636	1189	218	21.8000	10	2.3394	true	-
ENSG00000115268.10	RPS15	550	244400	230541	23054.1000	10	2.3393	true	-
ENSG00000245848.3	CEBPA	2601	17865	3100	310.0000	10	2.3387	true	-
ENSG00000198156.11	NPIPB6	1892	233	124	12.4000	8	2.3387	true	-
ENSG00000181481.14	RNF135	1905	9699	2010	201.0000	10	2.3383	true	-
ENSG00000100239.16	PPP6R2	3304	28129	3979	397.9000	10	2.3373	true	-
ENSG00000159164.10	SV2A	4378	14832	1951	195.1000	10	2.3373	true	-
ENSG00000103356.18	EARS2	2027	1647	475	47.5000	9	2.3368	true	-
ENSG00000170476.16	MZB1	925	30602	12141	1214.1000	10	2.3367	true	-
ENSG00000172071.15	EIF2AK3	3547	3976	428	42.8000	10	2.3364	true	-
ENSG00000160013.9	PTGIR	775	136	107	10.7000	10	2.3364	true	-
ENSG00000143994.14	ABHD1	1078	215	107	10.7000	10	2.3364	true	-
ENSG00000198373.13	WWP2	3672	10801	1070	107.0000	10	2.3364	true	-
ENSG00000064489.23	BORCS8-MEF2B	1406	5369	1541	154.1000	10	2.3361	true	-
ENSG00000129951.19	PLPPR3	2387	29317	4821	482.1000	10	2.3356	true	-
ENSG00000118922.19	KLF12	11074	3512	197	19.7000	10	2.3350	true	-
ENSG00000136630.13	HLX	2237	3416	681	68.1000	10	2.3348	true	-
ENSG00000138378.20	STAT4	2769	2655	664	66.4000	10	2.3343	true	-
ENSG00000160326.14	SLC2A6	2301	1880	347	34.7000	10	2.3343	true	-
ENSG00000135093.13	USP30	826	811	480	48.0000	10	2.3333	true	-
ENSG00000107902.14	LHPP	1522	6250	1663	166.3000	10	2.3331	true	-
ENSG00000147454.14	SLC25A37	4672	236997	23039	2303.9000	10	2.3330	true	-
ENSG00000061794.13	MRPS35	1715	10483	2392	239.2000	10	2.3328	true	-
ENSG00000105639.21	JAK3	3996	13396	1925	192.5000	10	2.3325	true	-
ENSG00000182179.13	UBA7	3304	63824	8095	809.5000	10	2.3323	true	-
ENSG00000134152.11	KATNBL1	733	2195	1218	121.8000	10	2.3317	true	-
ENSG00000118557.16	PMFBP1	955	3439	2179	217.9000	10	2.3313	true	-
ENSG00000164176.13	EDIL3	4814	1334	163	16.3000	10	2.3313	true	-
ENSG00000075945.13	KIFAP3	2954	4777	755	75.5000	10	2.3311	true	-
ENSG00000175806.15	MSRA	871	1795	1789	178.9000	6	2.3309	true	-
ENSG00000197045.14	GMFB	4085	30211	2879	287.9000	10	2.3307	true	-
ENSG00000214787.11	MS4A4E	2465	6377	1236	123.6000	10	2.3301	true	-
ENSG00000179869.15	ABCA13	7870	12853	721	72.1000	10	2.3301	true	-
ENSG00000133835.18	HSD17B4	2563	36719	5584	558.4000	10	2.3299	true	-
ENSG00000121964.15	GTDC1	2356	6338	1069	106.9000	10	2.3293	true	-
ENSG00000124535.16	WRNIP1	2651	45008	6809	680.9000	10	2.3293	true	-
ENSG00000137462.10	TLR2	3225	20390	2460	246.0000	10	2.3293	true	-
ENSG00000010219.14	DYRK4	2065	2981	1507	150.7000	10	2.3291	true	-
ENSG00000072274.14	TFRC	4822	258394	21555	2155.5000	10	2.3289	true	-
ENSG00000172650.15	AGAP5	2719	2483	438	43.8000	10	2.3288	true	-
ENSG00000239713.9	APOBEC3G	1564	6167	1688	168.8000	10	2.3282	true	-
ENSG00000050327.15	ARHGEF5	2968	703	189	18.9000	10	2.3280	true	-
ENSG00000106460.20	TMEM106B	1567	3060	726	72.6000	10	2.3278	true	-
ENSG00000133065.11	SLC41A1	5017	1171	116	11.6000	8	2.3276	true	-
ENSG00000089327.15	FXYD5	892	70699	35849	3584.9000	10	2.3275	true	-
ENSG00000175110.14	MRPS22	3289	12451	2449	244.9000	10	2.3275	true	-
ENSG00000167977.9	KCTD5	2434	3707	752	75.2000	8	2.3271	true	-
ENSG00000178105.12	DDX10	3439	5395	808	80.8000	10	2.3267	true	-
ENSG00000120805.14	ARL1	879	2675	1427	142.7000	9	2.3266	true	-
ENSG00000103091.15	WDR59	1752	8656	2046	204.6000	10	2.3265	true	-
ENSG00000137692.12	DCUN1D5	1030	5386	2132	213.2000	10	2.3265	true	-
ENSG00000188647.13	PTAR1	9876	36389	1651	165.1000	10	2.3259	true	-
ENSG00000213390.11	ARHGAP19	5390	12032	1032	103.2000	8	2.3256	true	-
ENSG00000170027.7	YWHAG	3705	62693	7699	769.9000	10	2.3250	true	-
ENSG00000105866.15	SP4	5637	3764	357	35.7000	10	2.3249	true	-
ENSG00000109220.11	CHIC2	711	3351	1927	192.7000	10	2.3249	true	-
ENSG00000137216.19	TMEM63B	3284	8015	1175	117.5000	10	2.3234	true	-
ENSG00000101161.8	PRPF6	3047	38433	5213	521.3000	10	2.3230	true	-
ENSG00000204469.13	PRRC2A	6903	183473	9636	963.6000	10	2.3225	true	-
ENSG00000240303.8	ACAD11	3231	16755	2308	230.8000	10	2.3224	true	-
ENSG00000198056.16	PRIM1	1423	6675	2024	202.4000	10	2.3221	true	-
ENSG00000167524.17	RSKR	3772	7302	857	85.7000	10	2.3221	true	-
ENSG00000171160.18	MORN4	2225	1443	323	32.3000	10	2.3220	true	-
ENSG00000078795.17	PKD2L2	2202	1629	1392	139.2000	7	2.3204	true	-
ENSG00000172830.13	SSH3	2046	12975	2573	257.3000	10	2.3202	true	-
ENSG00000141542.11	RAB40B	2189	1123	250	25.0000	10	2.3200	true	-
ENSG00000103018.18	CYB5B	1772	9769	2233	223.3000	10	2.3197	true	-
ENSG00000071564.19	TCF3	1313	21438	6570	657.0000	10	2.3196	true	-
ENSG00000082641.16	NFE2L1	583	2867	2824	282.4000	10	2.3194	true	-
ENSG00000135926.15	TMBIM1	580	6982	6171	617.1000	10	2.3189	true	-
ENSG00000197296.6	FITM2	4628	1526	207	20.7000	10	2.3188	true	-
ENSG00000084652.16	TXLNA	5012	17644	1528	152.8000	10	2.3168	true	-
ENSG00000163521.16	GLB1L	888	341	177	17.7000	10	2.3164	true	-
ENSG00000256500.6	ENSG00000256500	2505	16957	2763	276.3000	10	2.3163	true	-
ENSG00000198467.16	TPM2	1182	16058	5863	586.3000	10	2.3162	true	-
ENSG00000185090.15	MANEAL	1930	1286	285	28.5000	9	2.3158	true	-
ENSG00000100592.16	DAAM1	5806	8395	773	77.3000	10	2.3157	true	-
ENSG00000110934.13	BIN2	2115	47712	7998	799.8000	10	2.3156	true	-
ENSG00000124120.11	TTPAL	6224	5949	393	39.3000	10	2.3155	true	-
ENSG00000188827.12	SLX4	7315	6972	432	43.2000	10	2.3148	true	-
ENSG00000139679.16	LPAR6	2428	1649	324	32.4000	10	2.3148	true	-
ENSG00000165507.9	DEPP1	2120	4807	808	80.8000	7	2.3144	true	-
ENSG00000099330.9	OCEL1	942	2082	808	80.8000	10	2.3144	true	-
ENSG00000103269.14	RHBDL1	1458	898	242	24.2000	10	2.3140	true	-
ENSG00000198771.11	RCSD1	3044	35981	5324	532.4000	10	2.3140	true	-
ENSG00000117868.18	ESYT2	5957	94234	6963	696.3000	10	2.3137	true	-
ENSG00000173442.13	EHBP1L1	2267	31650	5511	551.1000	10	2.3136	true	-
ENSG00000115053.17	NCL	2563	205265	27927	2792.7000	10	2.3132	true	-
ENSG00000164346.10	NSA2	1199	40908	16317	1631.7000	10	2.3129	true	-
ENSG00000167258.16	CDK12	5918	33380	2296	229.6000	10	2.3127	true	-
ENSG00000162909.18	CAPN2	3264	11255	1241	124.1000	10	2.3127	true	-
ENSG00000122550.18	KLHL7	1233	974	640	64.0000	10	2.3125	true	-
ENSG00000154767.15	XPC	3650	14573	1812	181.2000	10	2.3124	true	-
ENSG00000032389.13	EIPR1	1657	8353	1843	184.3000	10	2.3114	true	-
ENSG00000204010.3	IFIT1B	1972	4007	662	66.2000	10	2.3112	true	-
ENSG00000258465.8	ENSG00000258465	914	7661	5422	542.2000	10	2.3110	true	-
ENSG00000198182.13	ZNF607	4003	1962	238	23.8000	10	2.3109	true	-
ENSG00000274419.7	TBC1D3D	2122	251	251	25.1000	9	2.3108	true	-
ENSG00000148688.14	RPP30	1004	2543	1043	104.3000	10	2.3106	true	-
ENSG00000244476.4	ERVFRD-1	3191	2088	277	27.7000	10	2.3105	true	-
ENSG00000130772.14	MED18	1829	1535	342	34.2000	10	2.3099	true	-
ENSG00000079974.19	RABL2B	2153	11054	2507	250.7000	10	2.3095	true	-
ENSG00000055917.17	PUM2	6112	38354	2793	279.3000	10	2.3093	true	-
ENSG00000116350.18	SRSF4	2300	30624	5250	525.0000	10	2.3086	true	-
ENSG00000213341.11	CHUK	3600	8091	1261	126.1000	10	2.3077	true	-
ENSG00000110367.14	DDX6	6128	59201	4081	408.1000	10	2.3058	true	-
ENSG00000147894.17	C9orf72	2678	7597	1258	125.8000	10	2.3052	true	-
ENSG00000126787.13	DLGAP5	2881	10126	1254	125.4000	10	2.3046	true	-
ENSG00000168781.24	PPIP5K1	5487	8993	1241	124.1000	10	2.3046	true	-
ENSG00000104442.10	ARMC1	2849	6935	933	93.3000	10	2.3044	true	-
ENSG00000160741.17	CRTC2	2631	26917	4410	441.0000	10	2.3039	true	-
ENSG00000203872.7	C6orf163	2110	495	191	19.1000	10	2.3037	true	-
ENSG00000126226.22	PCID2	1786	9646	2622	262.2000	10	2.3036	true	-
ENSG00000077684.16	JADE1	3000	6373	890	89.0000	10	2.3034	true	-
ENSG00000122696.14	SLC25A51	1691	1908	686	68.6000	10	2.3032	true	-
ENSG00000136026.14	CKAP4	3121	8733	1181	118.1000	10	2.3031	true	-
ENSG00000124222.23	STX16	4273	105788	9259	925.9000	10	2.3026	true	-
ENSG00000124733.5	MEA1	1355	11488	4708	470.8000	10	2.3025	true	-
ENSG00000177469.13	CAVIN1	3570	12769	1316	131.6000	10	2.3024	true	-
ENSG00000112335.15	SNX3	1072	47329	17388	1738.8000	10	2.3022	true	-
ENSG00000151650.8	VENTX	2459	2149	378	37.8000	10	2.3016	true	-
ENSG00000111716.14	LDHB	1303	174068	53591	5359.1000	10	2.3009	true	-
ENSG00000205730.7	ITPRIPL2	7666	3162	226	22.6000	10	2.3009	true	-
ENSG00000135048.14	CEMIP2	1437	1706	526	52.6000	10	2.3004	true	-
ENSG00000125430.9	HS3ST3B1	5369	633	100	10.0000	9	2.3000	true	-
ENSG00000145050.19	MANF	909	7303	3483	348.3000	10	2.2997	true	-
ENSG00000132549.20	VPS13B	14011	34887	1496	149.6000	10	2.2995	true	-
ENSG00000048140.18	TSPAN17	2361	23116	4301	430.1000	10	2.2995	true	-
ENSG00000065308.5	TRAM2	7047	9142	622	62.2000	10	2.2990	true	-
ENSG00000143570.19	SLC39A1	2214	13258	2572	257.2000	10	2.2978	true	-
ENSG00000159882.13	ZNF230	600	330	309	30.9000	10	2.2977	true	-
ENSG00000101152.12	DNAJC5	5249	32494	2816	281.6000	10	2.2976	true	-
ENSG00000196363.10	WDR5	705	1669	1637	163.7000	10	2.2969	true	-
ENSG00000174456.16	C12orf76	1443	6502	1585	158.5000	10	2.2965	true	-
ENSG00000156711.17	MAPK13	6196	4634	344	34.4000	10	2.2965	true	-
ENSG00000040199.18	PHLPP2	8317	6850	331	33.1000	9	2.2961	true	-
ENSG00000115568.16	ZNF142	5909	9446	588	58.8000	10	2.2959	true	-
ENSG00000115590.14	IL1R2	1405	592	196	19.6000	9	2.2959	true	-
ENSG00000166860.3	ZBTB39	6268	7272	440	44.0000	9	2.2955	true	-
ENSG00000121297.8	TSHZ3	5065	1130	122	12.2000	10	2.2951	true	-
ENSG00000139180.11	NDUFA9	642	1470	1421	142.1000	10	2.2942	true	-
ENSG00000111144.10	LTA4H	2025	49816	10568	1056.8000	10	2.2937	true	-
ENSG00000175048.17	ZDHHC14	3134	4679	763	76.3000	10	2.2936	true	-
ENSG00000183207.15	RUVBL2	1545	26186	6123	612.3000	10	2.2930	true	-
ENSG00000198246.10	SLC29A3	2621	1552	314	31.4000	10	2.2930	true	-
ENSG00000144736.14	SHQ1	2065	3739	942	94.2000	10	2.2930	true	-
ENSG00000251503.8	CENPS-CORT	626	512	458	45.8000	10	2.2926	true	-
ENSG00000075188.9	NUP37	1203	4448	1662	166.2000	10	2.2924	true	-
ENSG00000197183.15	NOL4L	971	1110	493	49.3000	10	2.2921	true	-
ENSG00000120137.7	PANK3	10274	31883	1575	157.5000	9	2.2921	true	-
ENSG00000169991.11	IFFO2	1000	1720	755	75.5000	10	2.2914	true	-
ENSG00000143178.13	TBX19	2377	1381	275	27.5000	10	2.2909	true	-
ENSG00000118520.16	ARG1	1447	6051	1528	152.8000	10	2.2906	true	-
ENSG00000089063.16	TMEM230	1636	27202	6621	662.1000	10	2.2897	true	-
ENSG00000162004.19	CCDC78	1585	754	249	24.9000	10	2.2892	true	-
ENSG00000133488.15	SEC14L4	2510	2087	354	35.4000	10	2.2881	true	-
ENSG00000204498.11	NFKBIL1	1411	6967	1888	188.8000	10	2.2881	true	-
ENSG00000138381.10	ASNSD1	2172	9993	2076	207.6000	10	2.2881	true	-
ENSG00000177191.3	B3GNT8	1874	1234	306	30.6000	10	2.2876	true	-
ENSG00000135913.11	USP37	4516	3349	376	37.6000	10	2.2872	true	-
ENSG00000169683.8	LRRC45	2698	6112	1054	105.4000	10	2.2865	true	-
ENSG00000196305.19	IARS1	4443	44618	6107	610.7000	10	2.2859	true	-
ENSG00000119632.4	IFI27L2	556	3806	3806	380.6000	8	2.2859	true	-
ENSG00000149633.12	KIAA1755	2557	826	210	21.0000	10	2.2857	true	-
ENSG00000066557.6	LRRC40	2843	5722	980	98.0000	10	2.2857	true	-
ENSG00000110108.10	TMEM109	2129	10724	2297	229.7000	10	2.2856	true	-
ENSG00000168591.16	TMUB2	1918	15292	3378	337.8000	10	2.2854	true	-
ENSG00000167645.17	YIF1B	964	7855	3330	333.0000	10	2.2853	true	-
ENSG00000168734.14	PKIG	1191	10282	3527	352.7000	10	2.2852	true	-
ENSG00000160049.12	DFFA	6035	12710	1173	117.3000	10	2.2847	true	-
ENSG00000135226.18	UGT2B28	1857	1020	359	35.9000	10	2.2841	true	-
ENSG00000172508.11	CARNS1	3966	1124	162	16.2000	10	2.2840	true	-
ENSG00000089847.13	ANKRD24	3838	1443	162	16.2000	10	2.2840	true	-
ENSG00000197933.13	ZNF823	1540	522	162	16.2000	10	2.2840	true	-
ENSG00000111554.15	MDM1	2472	10106	1550	155.0000	10	2.2839	true	-
ENSG00000115446.12	UNC50	1133	6442	2509	250.9000	10	2.2838	true	-
ENSG00000154518.10	ATP5MC3	842	23749	14723	1472.3000	10	2.2835	true	-
ENSG00000175193.14	PARL	1098	12771	5715	571.5000	10	2.2835	true	-
ENSG00000176945.18	MUC20	2842	1474	438	43.8000	10	2.2831	true	-
ENSG00000204136.12	GGTA1	1544	2275	622	62.2000	10	2.2830	true	-
ENSG00000136271.11	DDX56	1554	11334	3754	375.4000	10	2.2829	true	-
ENSG00000126709.16	IFI6	828	15311	8377	837.7000	10	2.2824	true	-
ENSG00000100410.8	PHF5A	1053	6047	2090	209.0000	10	2.2823	true	-
ENSG00000264668.2	ENSG00000264668	2897	5400	1679	167.9000	10	2.2811	true	-
ENSG00000197599.13	CCDC154	2561	1437	421	42.1000	10	2.2803	true	-
ENSG00000254004.7	ZNF260	5055	4454	364	36.4000	10	2.2802	true	-
ENSG00000140848.17	CPNE2	1976	27898	7320	732.0000	10	2.2801	true	-
ENSG00000164329.15	TENT2	3223	23746	2996	299.6000	10	2.2797	true	-
ENSG00000114383.10	TUSC2	1669	7247	1702	170.2000	10	2.2797	true	-
ENSG00000102908.23	NFAT5	13229	42329	2847	284.7000	10	2.2796	true	-
ENSG00000129691.16	ASH2L	2433	19024	3063	306.3000	10	2.2788	true	-
ENSG00000164610.10	RP9	1135	3576	1514	151.4000	10	2.2787	true	-
ENSG00000160888.7	IER2	2110	40509	8562	856.2000	10	2.2787	true	-
ENSG00000079313.15	REXO1	4609	23048	1997	199.7000	10	2.2784	true	-
ENSG00000103024.8	NME3	848	8488	4025	402.5000	10	2.2783	true	-
ENSG00000143748.18	NVL	2510	6064	900	90.0000	10	2.2778	true	-
ENSG00000198369.10	SPRED2	1365	504	180	18.0000	10	2.2778	true	-
ENSG00000165935.10	SMCO2	1122	121	101	10.1000	9	2.2772	true	-
ENSG00000146426.19	TIAM2	3349	513	202	20.2000	10	2.2772	true	-
ENSG00000197044.11	ZNF441	4448	1544	224	22.4000	10	2.2768	true	-
ENSG00000100393.16	EP300	8779	59584	3523	352.3000	10	2.2765	true	-
ENSG00000162496.10	DHRS3	1630	1085	369	36.9000	10	2.2764	true	-
ENSG00000161405.17	IKZF3	1552	400	123	12.3000	10	2.2764	true	-
ENSG00000112983.18	BRD8	2912	12028	1968	196.8000	10	2.2764	true	-
ENSG00000173465.8	ZNRD2	806	4048	2179	217.9000	10	2.2763	true	-
ENSG00000213123.11	DYNLT2B	625	1082	870	87.0000	9	2.2759	true	-
ENSG00000182504.12	CEP97	7249	8135	457	45.7000	9	2.2757	true	-
ENSG00000035928.17	RFC1	584	1257	980	98.0000	8	2.2755	true	-
ENSG00000185989.11	RASA3	4203	9353	1178	117.8000	10	2.2750	true	-
ENSG00000133884.11	DPF2	2487	14499	2383	238.3000	10	2.2744	true	-
ENSG00000135476.12	ESPL1	6618	6686	532	53.2000	10	2.2744	true	-
ENSG00000182600.10	SNORC	561	345	343	34.3000	10	2.2741	true	-
ENSG00000251247.13	ZNF345	2938	3627	519	51.9000	10	2.2736	true	-
ENSG00000066583.12	ISOC1	1942	4323	761	76.1000	9	2.2733	true	-
ENSG00000163516.14	ANKZF1	571	1375	1355	135.5000	10	2.2731	true	-
ENSG00000145817.17	YIPF5	2135	3257	638	63.8000	9	2.2727	true	-
ENSG00000137496.19	IL18BP	1566	3409	836	83.6000	10	2.2727	true	-
ENSG00000119782.14	FKBP1B	953	539	286	28.6000	10	2.2727	true	-
ENSG00000182979.18	MTA1	2770	66559	9619	961.9000	10	2.2726	true	-
ENSG00000253729.9	PRKDC	6282	28605	2495	249.5000	10	2.2725	true	-
ENSG00000168906.13	MAT2A	2817	178936	26579	2657.9000	10	2.2725	true	-
ENSG00000113441.16	LNPEP	12134	37141	2086	208.6000	10	2.2723	true	-
ENSG00000177352.10	CCDC71	1791	3679	731	73.1000	10	2.2709	true	-
ENSG00000198933.11	TBKBP1	3342	17286	2092	209.2000	10	2.2706	true	-
ENSG00000132640.15	BTBD3	4582	21621	1934	193.4000	10	2.2699	true	-
ENSG00000174177.13	CTU2	1672	2743	771	77.1000	10	2.2698	true	-
ENSG00000197451.12	HNRNPAB	1674	69477	16218	1621.8000	10	2.2691	true	-
ENSG00000162961.14	DPY30	688	5251	3680	368.0000	10	2.2690	true	-
ENSG00000004534.15	RBM6	2260	22379	4814	481.4000	10	2.2684	true	-
ENSG00000110619.18	CARS1	2685	8489	1905	190.5000	10	2.2677	true	-
ENSG00000164305.20	CASP3	2540	13560	2139	213.9000	10	2.2674	true	-
ENSG00000130559.19	CAMSAP1	6054	7472	494	49.4000	10	2.2672	true	-
ENSG00000172889.16	EGFL7	1529	30668	9713	971.3000	10	2.2671	true	-
ENSG00000125744.12	RTN2	2274	2928	1019	101.9000	10	2.2669	true	-
ENSG00000158717.11	RNF166	1525	19496	5497	549.7000	10	2.2667	true	-
ENSG00000288635.1	ENSG00000288635	531	965	962	96.2000	10	2.2661	true	-
ENSG00000105677.12	TMEM147	868	12534	5861	586.1000	10	2.2658	true	-
ENSG00000185453.13	ZSWIM9	3600	4715	587	58.7000	10	2.2658	true	-
ENSG00000155850.9	SLC26A2	618	690	512	51.2000	9	2.2656	true	-
ENSG00000146414.17	SHPRH	7201	10089	927	92.7000	10	2.2654	true	-
ENSG00000101310.17	SEC23B	2680	11937	2066	206.6000	10	2.2652	true	-
ENSG00000147439.14	BIN3	1340	5395	1457	145.7000	10	2.2649	true	-
ENSG00000174444.15	RPL4	1864	899628	311653	31165.3000	10	2.2645	true	-
ENSG00000267680.6	ZNF224	3868	14944	1475	147.5000	10	2.2644	true	-
ENSG00000214160.10	ALG3	1552	6076	1612	161.2000	9	2.2643	true	-
ENSG00000170759.11	KIF5B	5866	48917	3949	394.9000	10	2.2639	true	-
ENSG00000101079.21	NDRG3	2917	8692	1281	128.1000	10	2.2639	true	-
ENSG00000138246.17	DNAJC13	7754	23792	1736	173.6000	10	2.2638	true	-
ENSG00000116711.10	PLA2G4A	2879	6382	1122	112.2000	10	2.2638	true	-
ENSG00000070413.21	DGCR2	4438	17029	1608	160.8000	10	2.2637	true	-
ENSG00000132824.14	SERINC3	1726	19998	5081	508.1000	10	2.2633	true	-
ENSG00000135363.12	LMO2	2081	71621	19385	1938.5000	10	2.2626	true	-
ENSG00000165140.12	FBP1	1473	838	221	22.1000	10	2.2624	true	-
ENSG00000157404.17	KIT	5126	13101	955	95.5000	10	2.2618	true	-
ENSG00000165304.8	MELK	2342	3624	765	76.5000	8	2.2614	true	-
ENSG00000162302.13	RPS6KA4	3121	15362	2340	234.0000	10	2.2607	true	-
ENSG00000126368.6	NR1D1	2630	999	323	32.3000	10	2.2601	true	-
ENSG00000138286.15	FAM149B1	2169	4463	916	91.6000	10	2.2598	true	-
ENSG00000148840.11	PPRC1	4580	13886	1748	174.8000	10	2.2597	true	-
ENSG00000116786.13	PLEKHM2	4004	37672	3899	389.9000	10	2.2596	true	-
ENSG00000035115.22	SH3YL1	1695	6955	1766	176.6000	10	2.2593	true	-
ENSG00000011426.11	ANLN	757	608	332	33.2000	9	2.2590	true	-
ENSG00000163596.17	ICA1L	595	444	394	39.4000	10	2.2589	true	-
ENSG00000170448.12	NFXL1	3728	2888	310	31.0000	10	2.2581	true	-
ENSG00000107719.10	PALD1	4335	897	124	12.4000	10	2.2581	true	-
ENSG00000189045.15	ANKDD1B	1969	275	124	12.4000	10	2.2581	true	-
ENSG00000109475.17	RPL34	549	200868	200749	20074.9000	10	2.2580	true	-
ENSG00000141428.17	C18orf21	958	6594	2928	292.8000	10	2.2575	true	-
ENSG00000283297.2	TEX52	1116	916	381	38.1000	10	2.2572	true	-
ENSG00000076924.12	XAB2	2647	22284	3944	394.4000	10	2.2566	true	-
ENSG00000100242.16	SUN2	2725	54203	10321	1032.1000	10	2.2566	true	-
ENSG00000172115.9	CYCS	974	21744	10813	1081.3000	10	2.2565	true	-
ENSG00000143398.20	PIP5K1A	3613	11755	1374	137.4000	10	2.2562	true	-
ENSG00000100105.18	PATZ1	3711	14642	1782	178.2000	10	2.2559	true	-
ENSG00000172543.9	CTSW	1272	148080	51953	5195.3000	10	2.2555	true	-
ENSG00000136878.14	USP20	4371	33281	3126	312.6000	10	2.2553	true	-
ENSG00000171643.14	S100Z	1017	4989	2022	202.2000	10	2.2552	true	-
ENSG00000113360.17	DROSHA	4681	30225	3002	300.2000	10	2.2552	true	-
ENSG00000025770.19	NCAPH2	1996	12331	2377	237.7000	10	2.2549	true	-
ENSG00000181666.19	ZNF875	576	746	714	71.4000	10	2.2549	true	-
